North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 11:30:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 11:45:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 12:00:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 12:15:00 ;A+;336;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 12:30:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 12:45:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 13:00:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 13:15:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 13:30:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 13:45:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 14:00:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 14:15:00 ;A+;336;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 14:30:00 ;A+;336;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 14:45:00 ;A+;348;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 15:00:00 ;A+;348;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 15:15:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 15:30:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 15:45:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 16:00:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 16:15:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 16:30:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 16:45:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 17:00:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 17:15:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 17:30:00 ;A+;324;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 17:45:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 18:00:00 ;A+;312;kW;0
North Face LAVEGGIO 5;CH10015012345-E-S0162-0180-F-7D04;01.12.2020 18:15:00 ;A+;312;kW;0
